id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1340401592655372289,1340375706765832194,2020-12-19 22:00:17 CET,2020-12-19,22:00:17,+0200,1227591113655058434,baggiefrom,ANDY TPA WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,@stevenwbaprince @BorisJohnson I wouldn't like you ending up like that Albion fan RT stuff for 16 hours everyday I'm seriously worried about his state of mind,en,[],[],[],1,0,0,[],[],https://twitter.com/BaggieFrom/status/1340401592655372289,False,,0,,Birmingham,,,,,,"[{'screen_name': 'stevenwbaprince', 'name': 'steven prince 🌹', 'id': '457466473'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340400399304552451,1340400399304552451,2020-12-19 21:55:33 CET,2020-12-19,21:55:33,+0200,1245292034,natcphd,Handsworth Revolution,,“take it on the chin”  — @BorisJohnson,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,3,[],[],https://twitter.com/natcphd/status/1340400399304552451,False,https://twitter.com/aChildOf2Worlds/status/1340397081010139136,0,,Birmingham,,,,,,[],,,,
1340400375548039169,1340375706765832194,2020-12-19 21:55:27 CET,2020-12-19,21:55:27,+0200,19812999,rachjburns,Rachel Burns,,@BorisJohnson Sounds good. When do you start?,en,[],[],[],0,0,25,[],[],https://twitter.com/RachJBurns/status/1340400375548039169,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340399141625720832,1340375706765832194,2020-12-19 21:50:33 CET,2020-12-19,21:50:33,+0200,1227591113655058434,baggiefrom,ANDY TPA WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,@stevenwbaprince @BorisJohnson It is what it is constantly moaning about it will just make you more miserable than you are..... I'm just riding with it no point in getting angry it won't do you no good.,en,[],[],[],1,0,1,[],[],https://twitter.com/BaggieFrom/status/1340399141625720832,False,,0,,Birmingham,,,,,,"[{'screen_name': 'stevenwbaprince', 'name': 'steven prince 🌹', 'id': '457466473'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340396943038697474,1340375706765832194,2020-12-19 21:41:49 CET,2020-12-19,21:41:49,+0200,1227591113655058434,baggiefrom,ANDY TPA WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,@stevenwbaprince @BorisJohnson You're having a go for the sake of it...... Tough for tier4 we are not the only country spinning plates..,en,[],[],[],1,0,0,[],[],https://twitter.com/BaggieFrom/status/1340396943038697474,False,,0,,Birmingham,,,,,,"[{'screen_name': 'stevenwbaprince', 'name': 'steven prince 🌹', 'id': '457466473'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340395239861870594,1340375706765832194,2020-12-19 21:35:03 CET,2020-12-19,21:35:03,+0200,1227591113655058434,baggiefrom,ANDY TPA WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,@stevenwbaprince @BorisJohnson Christmas is a week away it's not like it's Xmas eve he has done the right thing.,en,[],[],[],1,0,0,[],[],https://twitter.com/BaggieFrom/status/1340395239861870594,False,,0,,Birmingham,,,,,,"[{'screen_name': 'stevenwbaprince', 'name': 'steven prince 🌹', 'id': '457466473'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340394417799258112,1340375706765832194,2020-12-19 21:31:47 CET,2020-12-19,21:31:47,+0200,484193405,richallen10,Rich Allen,,"@BorisJohnson Boris the thing is you are PM in title only.The devolved nations continue to make up their own minds,and in similar vein,with a week before Xmas the British people will now take the decisions into their own hands. Be early&amp;decisive,galvanize unity or we will self destruct #xmas",en,[],[],[],0,0,0,['xmas'],[],https://twitter.com/richallen10/status/1340394417799258112,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340392043298877442,1340392043298877442,2020-12-19 21:22:21 CET,2020-12-19,21:22:21,+0200,1245292034,natcphd,Handsworth Revolution,,You are so unfit for the office you hold @BorisJohnson.,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,1,4,[],[],https://twitter.com/natcphd/status/1340392043298877442,False,,0,,Birmingham,,,,,,[],,,,
1340391962688557063,1340375706765832194,2020-12-19 21:22:01 CET,2020-12-19,21:22:01,+0200,1227591113655058434,baggiefrom,ANDY TPA WBA 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,@stevenwbaprince @BorisJohnson You think he has made the right decision based on the information he has been given?,en,[],[],[],1,0,0,[],[],https://twitter.com/BaggieFrom/status/1340391962688557063,False,,0,,Birmingham,,,,,,"[{'screen_name': 'stevenwbaprince', 'name': 'steven prince 🌹', 'id': '457466473'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340391772699160582,1340375706765832194,2020-12-19 21:21:16 CET,2020-12-19,21:21:16,+0200,295226661,jimmydoris1986,James,,"@BorisJohnson Ah Boris you're joking, I've ordered everything now. Fuck sake well thanks for messaging me. Hopefully catch up in the new year mate. Love to you and the family x",en,[],[],[],0,0,0,[],[],https://twitter.com/jimmydoris1986/status/1340391772699160582,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340391557917192192,1340391557917192192,2020-12-19 21:20:25 CET,2020-12-19,21:20:25,+0200,223560967,sirfletchphelps,Dave Martin,,"When Alex ""Boris"" Johnson won a landslide a year ago by promising to ""level up"" the country I bet you didn't think he meant Tier 4... https://t.co/tvYKXD7GGd  #ChristmasNumber1 @kuntandthegang  https://t.co/jd5KECCa2e",en,"[{'screen_name': 'kuntandthegang', 'name': 'kunt and the gang', 'id': '41815021'}]","['https://borisjohnson.info/', 'https://youtu.be/gKOo8rd6T7s']",[],0,0,1,['christmasnumber1'],[],https://twitter.com/SirFletchPhelps/status/1340391557917192192,False,,0,,Birmingham,,,,,,[],,,,
