id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1321892651273199619,1321889363257675777,2020-10-29 20:12:22 CET,2020-10-29,20:12:22,+0200,783962860628180992,puddledpete,Pete Thomas #GetVaccinated,,@velomoon @RishiSunak @BorisJohnson Done.,en,[],[],[],0,0,1,[],[],https://twitter.com/PuddledPete/status/1321892651273199619,False,,0,,Liverpool,,,,,,"[{'screen_name': 'velomoon', 'name': 'Gary Moon', 'id': '792946805042479105'}, {'screen_name': 'RishiSunak', 'name': 'Rishi Sunak', 'id': '1168968080690749441'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321885894534713345,1321885894534713345,2020-10-29 19:45:31 CET,2020-10-29,19:45:31,+0200,82909903,casehandler,Carol Gardener 🏳️‍🌈😷💙🦦♻️,,I've signed the petition calling for @RishiSunak @BorisJohnson to keep face masks and other PPE free of VAT. Will you join me and add your name now?  https://t.co/IARkJjfWId,en,"[{'screen_name': 'rishisunak', 'name': 'rishi sunak', 'id': '1168968080690749441'}, {'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",['https://speakout.38degrees.org.uk/campaigns/ppe-tax-petition?utm_campaign=5xGLn2e597&utm_content=&utm_medium=twitter&utm_source=share'],[],1,0,3,[],[],https://twitter.com/casehandler/status/1321885894534713345,False,,0,,Liverpool,,,,,,[],,,,
1321851424469405696,1321851424469405696,2020-10-29 17:28:33 CET,2020-10-29,17:28:33,+0200,72377367,stanley_walker,Stanley_Walker,,"Is @BorisJohnson brave enough to walk away from EU disastrous deal?, no says @andrejpwalker  https://t.co/w7jR8IuywP",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'andrejpwalker', 'name': 'andré walker', 'id': '20830344'}]",['https://youtu.be/HJfrbOUarIk'],[],0,0,0,[],[],https://twitter.com/Stanley_Walker/status/1321851424469405696,False,,0,,Liverpool,,,,,,[],,,,
1321849578740715520,1321828260976693248,2020-10-29 17:21:13 CET,2020-10-29,17:21:13,+0200,369467447,ansumdave,David Harrison,,@Conservatives Two words  Boris Johnson,en,[],[],[],0,0,0,[],[],https://twitter.com/ansumDave/status/1321849578740715520,False,,0,,Liverpool,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}]",,,,
1321829669239463938,1321824820326182913,2020-10-29 16:02:06 CET,2020-10-29,16:02:06,+0200,1301456515661025280,jamie58035702,jamie,,@OneGaysOpinion @808hawk @GuidoFawkes @BorisJohnson Behave!! He’s the pm!! Big difference!!,en,[],[],[],0,0,1,[],[],https://twitter.com/jamie58035702/status/1321829669239463938,False,,0,,Liverpool,,,,,,"[{'screen_name': '808hawk', 'name': '808hawk', 'id': '48797175'}, {'screen_name': 'GuidoFawkes', 'name': 'Guido Fawkes', 'id': '465973'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321804377129181184,1321804377129181184,2020-10-29 14:21:36 CET,2020-10-29,14:21:36,+0200,314697828,robches42,R G C,,@10DowningStreet @BorisJohnson @CCHQPress Imagine having this person as the figure head of your party #Toriesnoshame,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'cchqpress', 'name': 'cchq press 🤲😷↔️', 'id': '56679400'}]",[],[],0,0,0,['toriesnoshame'],[],https://twitter.com/robches42/status/1321804377129181184,False,https://twitter.com/32countydriver/status/1321768222694277120,0,,Liverpool,,,,,,[],,,,
1321800912264957958,1321800912264957958,2020-10-29 14:07:50 CET,2020-10-29,14:07:50,+0200,364497007,taw0412,Terri-ann Waldock,,@MattHancock @BorisJohnson Are all these police officers and nurses to fix the dent from all the #Conservatives cut backs?? Maybe if we had enough doctors nurses and health professionals in the first place we wouldn’t have been in this mess🙈 #FirstRespondersDay #Covid19UK,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,"['conservatives', 'firstrespondersday', 'covid19uk']",[],https://twitter.com/TAW0412/status/1321800912264957958,False,https://twitter.com/MattHancock/status/1321782829009772545,0,,Liverpool,,,,,,[],,,,
1321786480361046018,1321498285576736771,2020-10-29 13:10:29 CET,2020-10-29,13:10:29,+0200,238293199,ageswan,andrew swan💙,,"@patrickwintour @SBarutta @MGreenwoodWW  as one of your constituents can you ask a question  in Parliament, “What is @BorisJohnson  doing to secure the release of and get Nazanin Ratcliffe home from Iran. She has suffered enough and this inept Government must bring her home by whatever means are required",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,2,[],[],https://twitter.com/ageswan/status/1321786480361046018,False,,0,,Liverpool,,,,,,"[{'screen_name': 'patrickwintour', 'name': 'Patrick Wintour', 'id': '27692596'}, {'screen_name': 'SBarutta', 'name': 'Stefania Barutta', 'id': '406307909'}]",,,,
1321763540806574087,1321763540806574087,2020-10-29 11:39:19 CET,2020-10-29,11:39:19,+0200,32502203,liverpool_jon,Jonathan Marshall. Remainer. 💙 😷🐑,,"In setting up these tier levels, inc. the new 'plus' the aim is for the @10DowningStreet to facilitate a blaming strategy as he is to weak to do the right thing.  In @BorisJohnson we have a weak corrupt leader whose aim is to crash Europe, make money for pals regardless of cost.",en,"[{'screen_name': '10downingstreet', 'name': 'uk prime minister', 'id': '14224719'}, {'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/liverpool_Jon/status/1321763540806574087,False,,0,,Liverpool,,,,,,[],,,,
1321756352138661889,1321740517324050433,2020-10-29 11:10:46 CET,2020-10-29,11:10:46,+0200,2299818829,sausagewassage,Bill Ditchburn 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,@greggwatson90 @BorisJohnson Barnard Castle.,en,[],[],[],0,0,3,[],[],https://twitter.com/Sausagewassage/status/1321756352138661889,False,,0,,Liverpool,,,,,,"[{'screen_name': 'greggwatson90', 'name': 'Gregg Watson 🏳️\u200d🌈🇬🇧 16K 💙', 'id': '2973229971'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321746000306909184,1321746000306909184,2020-10-29 10:29:37 CET,2020-10-29,10:29:37,+0200,829060856,theresaeurope,Theresa Griffin,,Boris Johnson faces Brexit bill defeat at pivotal moment  https://t.co/61PT9WnbVT,en,[],['https://www.ft.com/content/807e1c15-7632-4a42-adc7-562ffc57e232?segmentid=acee4131-99c2-09d3-a635-873e61754ec6'],[],0,4,6,[],[],https://twitter.com/TheresaEurope/status/1321746000306909184,False,,0,,Liverpool,,,,,,[],,,,
1321708742191304704,1321708742191304704,2020-10-29 08:01:34 CET,2020-10-29,08:01:34,+0200,1425190063,fazza_baybay,Fazza_BayBay,,Remember this @BorisJohnson @MattHancock,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'matthancock', 'name': 'matt hancock', 'id': '19825835'}]",[],[],0,0,0,[],[],https://twitter.com/Fazza_BayBay/status/1321708742191304704,False,https://twitter.com/EssexPR/status/1321591699324493826,0,,Liverpool,,,,,,[],,,,
1321651040312283136,1321511778724040704,2020-10-29 04:12:17 CET,2020-10-29,04:12:17,+0200,302481856,scouseindiemum,kezo 🟨🟥,,"@MayorofLondon @BorisJohnson @DominicRaab @BorisJohnson got her in this position when he buggered up negotiating for her, he should fight for her and sort out his mistake, man is a bloody incompetent",en,[],[],[],0,0,0,[],[],https://twitter.com/ScouseIndieMum/status/1321651040312283136,False,,0,,Liverpool,,,,,,"[{'screen_name': 'MayorofLondon', 'name': 'Mayor of London', 'id': '14700117'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'DominicRaab', 'name': 'Dominic Raab', 'id': '4764882552'}]",,,,
1321629149828685825,1321629149828685825,2020-10-29 02:45:18 CET,2020-10-29,02:45:18,+0200,132982940,mrbashe,BornBlue!,,If the @BorisJohnson gets this wrong we will not see another Tory government in power for 30yrs if France and Germany get this right,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/MrBashe/status/1321629149828685825,False,,0,,Liverpool,,,,,,[],,,,
1321627819965898759,1321627819965898759,2020-10-29 02:40:01 CET,2020-10-29,02:40:01,+0200,132982940,mrbashe,BornBlue!,,"@SkyNews @BorisJohnson you can see it now France and German get it under control for Xmas, families gather, while the UK is still in tier 3 country wide with massive deaths and government not wanting to admit they got it wrong",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/MrBashe/status/1321627819965898759,False,,0,,Liverpool,,,,,,[],,,,
1321626175282782212,1321626175282782212,2020-10-29 02:33:29 CET,2020-10-29,02:33:29,+0200,132982940,mrbashe,BornBlue!,,@SkyNews @BorisJohnson by not following the french and German route this Tory government will have more blood on their hands,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/MrBashe/status/1321626175282782212,False,,0,,Liverpool,,,,,,[],,,,
1321610175367782400,1321509399303696384,2020-10-29 01:29:54 CET,2020-10-29,01:29:54,+0200,1247325112682061824,jellicoesara,Sara Jellicoe,,@piersmorgan @BorisJohnson Too bloody right he is!!!!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/JellicoeSara/status/1321610175367782400,False,,0,,Liverpool,,,,,,"[{'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321574670118854656,1321509399303696384,2020-10-28 23:08:49 CET,2020-10-28,23:08:49,+0200,3160060421,pocartmel,kenny wright,,@BroughtonTowers @DeanScott01 @piersmorgan @BorisJohnson That's the point there not . Told to have circuit 2 week break early September . It was ignored .,en,[],[],[],0,0,0,[],[],https://twitter.com/pocartmel/status/1321574670118854656,False,,0,,Liverpool,,,,,,"[{'screen_name': 'BroughtonTowers', 'name': '🇬🇧 K.J.S 🇺🇸', 'id': '248273573'}, {'screen_name': 'DeanScott01', 'name': 'JustDean', 'id': '86327989'}, {'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321554721937772546,1321552371709845506,2020-10-28 21:49:33 CET,2020-10-28,21:49:33,+0200,23695912,natashavic,Capitã Nat,,"@lucasiancs Sim, mas a NHS é motivo de orgulho aqui, o povo defende ardentemente. Até o super elitista Boris Johnson teve q exaltar a NHS durante a crise do covid pq senão iriam se voltar contra ele.",pt,[],[],[],0,0,0,[],[],https://twitter.com/NatashaVic/status/1321554721937772546,False,,0,,Liverpool,,,,,,"[{'screen_name': 'lucasiancs', 'name': '😎', 'id': '2364959788'}]",,,,
1321553210969100290,1321553210969100290,2020-10-28 21:43:33 CET,2020-10-28,21:43:33,+0200,62085183,nedchester,Timbo,,Boris Johnson - Childstarver  https://t.co/NhZHf5ewwt via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/4WH7Yyzqyjc'],[],0,0,0,[],[],https://twitter.com/nedchester/status/1321553210969100290,False,,0,,Liverpool,,,,,,[],,,,
1321550066491019264,1321548647755096070,2020-10-28 21:31:03 CET,2020-10-28,21:31:03,+0200,875612784863531008,juliest101,Julie Street 🇪🇺💙💙💙,,"@ThatTimWalker @BorisJohnson Happy!!!!!!! Good God I nearly drown in a tidal wave of fury thinking about what this Govt has done and is doing to this country. It isn't getting worse week by week, nor day by day but literally hour by hour.",en,[],[],[],0,3,10,[],[],https://twitter.com/Juliest101/status/1321550066491019264,False,,0,,Liverpool,,,,,,"[{'screen_name': 'ThatTimWalker', 'name': 'Tim Walker', 'id': '60606206'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321535681592758272,1321525365731479557,2020-10-28 20:33:54 CET,2020-10-28,20:33:54,+0200,302644675,joematt31,Steven Rowlands,,@SpringBank77 @konigssohne @piersmorgan @BorisJohnson Completely agree. Tier 3 area with many pubs and restaurants completely disregarding the rules with no effective policing of said rules,en,[],[],[],0,0,0,[],[],https://twitter.com/joematt31/status/1321535681592758272,False,,0,,Liverpool,,,,,,"[{'screen_name': 'SpringBank77', 'name': 'lou', 'id': '947383618841833473'}, {'screen_name': 'konigssohne', 'name': 'NEOAethyr', 'id': '902476398576721924'}, {'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321527168082608136,1321525365731479557,2020-10-28 20:00:04 CET,2020-10-28,20:00:04,+0200,20802578,classychick65,michelle orrelljones,,@piersmorgan @BorisJohnson I hate to admit it but I agree with @piersmorgan we should of had a full lockdown weeks ago 🙄,en,"[{'screen_name': 'piersmorgan', 'name': 'piers morgan', 'id': '216299334'}]",[],[],1,0,0,[],[],https://twitter.com/Classychick65/status/1321527168082608136,False,,0,,Liverpool,,,,,,"[{'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1321516633135996928,1321509399303696384,2020-10-28 19:18:12 CET,2020-10-28,19:18:12,+0200,122505875,jenbluesnake,Jen✌💙🤘,,@piersmorgan @BorisJohnson  https://t.co/qDo6NRPVOb,und,[],[],['https://pbs.twimg.com/media/Elb4X9GWMAA0S2N.jpg'],0,1,4,[],[],https://twitter.com/JenBluesnake/status/1321516633135996928,False,,1,https://pbs.twimg.com/media/Elb4X9GWMAA0S2N.jpg,Liverpool,,,,,,"[{'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}]",,,,
1321480465052770304,1321480465052770304,2020-10-28 16:54:29 CET,2020-10-28,16:54:29,+0200,21596008,georgiacarney_,ge❥rgia✨,,Boris Johnson is the grinch,en,[],[],[],0,0,0,[],[],https://twitter.com/georgiacarney_/status/1321480465052770304,False,https://twitter.com/DailyMailUK/status/1321353782983380992,0,,Liverpool,,,,,,[],,,,
1321478760709894152,1321478760709894152,2020-10-28 16:47:43 CET,2020-10-28,16:47:43,+0200,1425190063,fazza_baybay,Fazza_BayBay,,"@BorisJohnson why not just let people make their own choices on who they meet, what they do and the life they lead eh? Stop making decisions for us we aren't asking for.",en,[],[],[],0,0,0,[],[],https://twitter.com/Fazza_BayBay/status/1321478760709894152,False,,0,,Liverpool,,,,,,[],,,,
1321468043361505281,1321468043361505281,2020-10-28 16:05:07 CET,2020-10-28,16:05:07,+0200,1533459110,oldunclepunch,Old Uncle Punch,,This begs the question... WHO'S BEDROOM?  Mirror Online: Boris Johnson ‘hid in bedroom to avoid Brexit questions' days before becoming PM.  https://t.co/0IBWh6h8wn  via @GoogleNews,en,"[{'screen_name': 'googlenews', 'name': 'google news', 'id': '33584794'}]",['https://www.mirror.co.uk/news/politics/boris-johnson-hid-bedroom-avoid-22916829'],[],1,1,0,[],[],https://twitter.com/OldUnclePunch/status/1321468043361505281,False,,0,,Liverpool,,,,,,[],,,,
1321454662554365952,1321454662554365952,2020-10-28 15:11:57 CET,2020-10-28,15:11:57,+0200,314697828,robches42,R G C,,"@10DowningStreet @BorisJohnson , the good old days Bojo",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/robches42/status/1321454662554365952,False,https://twitter.com/rodkelly50/status/1321163940668342272,0,,Liverpool,,,,,,[],,,,
